Endgame,White,Parameter,Move,Evaluation_Function,Evaluation_Number,Time
0,True,5,1,50,37915,2.36859
0,True,5,2,20,39549,2.31113
0,True,5,3,20,9127,0.497265
0,True,5,4,240,90068,3.35095
0,True,5,5,1040,159119,5.4578
0,True,5,6,1130,190224,6.09729
0,True,5,7,1130,151439,4.81231
0,True,5,8,1130,142483,4.59989
0,True,5,9,1130,140482,4.67622
0,True,5,10,1130,141065,4.84083
0,True,5,11,1130,138563,4.83625
0,True,5,12,1130,140647,5.06518
0,True,5,13,1130,119394,4.4317
0,True,5,14,1130,140647,5.27104
0,True,5,15,1130,119394,4.55097
0,True,5,16,1130,140647,5.47254
0,True,5,17,1130,119394,4.76434
0,True,5,18,1130,140647,5.72386
0,True,5,19,1130,119394,4.9969
0,True,5,20,1130,140647,5.94591
0,True,5,21,1130,119394,5.239
0,True,5,22,1130,140647,6.19253
0,True,5,23,1130,119394,5.3872
0,True,5,24,1130,140647,6.48751
0,True,5,25,1130,119394,5.7384
0,True,5,26,1130,140647,6.65041
0,True,5,27,1130,119394,5.76859
0,True,5,28,1130,140647,6.91519
0,True,5,29,1130,119394,5.96363
0,True,5,30,1130,11668,0.664672
0,True,5,31,1130,54,0.0053683
1,True,5,1,20,2208,0.110689
1,True,5,2,30,1594,0.0902674
1,True,5,3,30,1593,0.0788424
1,True,5,4,30,1363,0.0671574
1,True,5,5,30,1300,0.0699699
1,True,5,6,30,1202,0.0641537
1,True,5,7,30,1346,0.0758398
1,True,5,8,30,1032,0.0663519
1,True,5,9,30,1234,0.0786675
1,True,5,10,30,789,0.0533099
1,True,5,11,30,1234,0.077441
1,True,5,12,30,949,0.0640878
1,True,5,13,40,1096,0.0748192
1,True,5,14,40,1491,0.11679
1,True,5,15,40,1951,0.158111
1,True,5,16,50,705,0.0546036
1,True,5,17,60,4914,0.283841
1,True,5,18,60,4449,0.270679
1,True,5,19,90,989,0.0728909
1,True,5,20,10,2116,0.148053
1,True,5,21,90,1216,0.0917787
1,True,5,22,10,2214,0.164528
1,True,5,23,90,1216,0.0995856
1,True,5,24,90,1020,0.0797571
1,True,5,25,90,1293,0.105934
1,True,5,26,90,1020,0.0825243
1,True,5,27,90,1216,0.108927
1,True,5,28,90,1020,0.0861522
1,True,5,29,90,997,0.089678
1,True,5,30,90,1062,0.0918674
1,True,5,31,20,2270,0.271471
1,True,5,32,20,844,0.0933329
1,True,5,33,20,919,0.110308
1,True,5,34,20,844,0.0875082
1,True,5,35,20,608,0.066838
1,True,5,36,20,335,0.0370758
1,True,5,37,20,338,0.036791
1,True,5,38,20,101,0.01326
1,True,5,39,20,1330,0.124365
1,True,5,40,20,459,0.0462148
1,True,5,41,20,1330,0.144008
1,True,5,42,20,1551,0.149287
1,True,5,43,20,1330,0.138497
1,True,5,44,20,459,0.0518534
1,True,5,45,20,508,0.0949005
1,True,5,46,20,1472,0.165161
1,True,5,47,100,934,0.109158
1,True,5,48,100,857,0.094609
1,True,5,49,100,1149,0.143975
1,True,5,50,100,857,0.102789
1,True,5,51,100,899,0.112893
1,True,5,52,100,1171,0.150523
1,True,5,53,100,1088,0.135602
1,True,5,54,100,867,0.110779
1,True,5,55,100,1088,0.14099
1,True,5,56,100,857,0.11072
1,True,5,57,100,772,0.108477
1,True,5,58,100,1171,0.170796
1,True,5,59,100,926,0.131792
1,True,5,60,100,867,0.114515
1,True,5,61,20,2276,0.295757
1,True,5,62,10,191,0.0331017
1,True,5,63,20,842,0.132685
1,True,5,64,100,2153,0.317333
1,True,5,65,110,1444,0.204292
1,True,5,66,110,1003,0.138412
1,True,5,67,110,1027,0.139559
1,True,5,68,110,1003,0.142126
1,True,5,69,110,1027,0.150841
1,True,5,70,110,1251,0.19256
1,True,5,71,110,891,0.14066
1,True,5,72,110,1003,0.149091
1,True,5,73,110,1027,0.155024
1,True,5,74,110,1003,0.150992
1,True,5,75,110,1191,0.182416
1,True,5,76,100,1475,0.220431
1,True,5,77,110,1178,0.180756
1,True,5,78,110,1201,0.190658
1,True,5,79,110,1064,0.160298
1,True,5,80,110,1273,0.208243
1,True,5,81,110,1191,0.196464
1,True,5,82,110,943,0.153892
1,True,5,83,110,988,0.162645
1,True,5,84,120,1080,0.148325
1,True,5,85,180,28276,3.30221
1,True,5,86,190,16662,2.00162
1,True,5,87,190,12974,1.57641
1,True,5,88,190,14806,1.77301
1,True,5,89,190,13384,1.80145
1,True,5,90,190,14675,1.79996
1,True,5,91,190,11841,1.48885
1,True,5,92,190,13324,1.7017
1,True,5,93,190,12637,1.66324
1,True,5,94,190,13324,1.75022
1,True,5,95,190,11751,1.57156
1,True,5,96,190,13324,1.7764
1,True,5,97,190,12880,1.72538
1,True,5,98,190,15447,2.24531
1,True,5,99,190,12944,1.73025
1,True,5,100,190,15144,1.99609
1,True,5,101,190,12137,1.62713
1,True,5,102,190,15447,2.10233
1,True,5,103,190,12541,1.70243
1,True,5,104,190,14852,2.0017
1,True,5,105,190,13549,1.89425
1,True,5,106,190,15063,2.09095
1,True,5,107,190,13384,1.89553
1,True,5,108,190,3306,0.526965
1,True,5,109,190,3188,0.505424
1,True,5,110,200,10375,1.4933
1,True,5,111,200,53890,6.91583
1,True,5,112,200,59141,7.62813
1,True,5,113,200,51404,6.70535
1,True,5,114,200,65355,8.52157
1,True,5,115,200,52205,6.94087
1,True,5,116,200,62262,8.25751
1,True,5,117,200,51404,7.22094
1,True,5,118,200,60018,8.03435
1,True,5,119,200,54267,7.40605
1,True,5,120,1090,62335,8.41347
1,True,5,121,1090,56924,7.8013
2,True,5,1,90,8186,0.500701
2,True,5,2,50,38324,1.28812
2,True,5,3,60,39359,1.38273
2,True,5,4,140,47510,1.6027
2,True,5,5,140,40576,1.39926
2,True,5,6,140,52205,1.83476
2,True,5,7,150,10957,0.410229
2,True,5,8,160,11040,0.396971
2,True,5,9,160,11737,0.431283
2,True,5,10,160,12572,0.480554
2,True,5,11,160,14266,0.551502
2,True,5,12,160,12572,0.49802
2,True,5,13,160,24480,0.964632
2,True,5,14,160,10377,0.419714
2,True,5,15,160,11654,0.486414
2,True,5,16,160,10377,0.456005
2,True,5,17,160,13195,0.592113
2,True,5,18,1060,10784,0.479145
2,True,5,19,1060,55141,2.3103
2,True,5,20,1060,74375,3.23255
2,True,5,21,1060,57403,2.54335
2,True,5,22,1060,36366,1.6722
2,True,5,23,1060,39718,1.85605
2,True,5,24,1060,36366,1.75254
2,True,5,25,1060,39718,1.92925
2,True,5,26,1060,36366,1.8048
2,True,5,27,1060,39718,2.00526
2,True,5,28,1060,36366,1.87884
2,True,5,29,1060,39718,2.08045
2,True,5,30,1060,47977,2.52029
2,True,5,31,1060,43998,2.36203
2,True,5,32,1060,47977,2.6451
2,True,5,33,1060,43998,2.50154
2,True,5,34,1060,45042,2.56576
2,True,5,35,1060,43998,2.5319
2,True,5,36,1060,45042,2.65556
2,True,5,37,1060,43998,2.60127
2,True,5,38,1060,47977,2.88905
2,True,5,39,1060,39718,2.44892
2,True,5,40,1060,47977,2.95992
2,True,5,41,1060,43998,2.77126
2,True,5,42,1060,6493,0.441734
2,True,5,43,1060,2603,0.186806
3,True,5,1,40,60301,2.03142
3,True,5,2,930,50546,1.58819
4,True,5,1,50,6982,0.316153
4,True,5,2,50,11633,0.463251
4,True,5,3,50,5608,0.221778
4,True,5,4,0,7499,0.354346
4,True,5,5,40,5656,0.294068
4,True,5,6,60,4888,0.181338
4,True,5,7,70,5827,0.215824
4,True,5,8,70,6566,0.260569
4,True,5,9,70,8836,0.341092
4,True,5,10,70,12831,0.522333
4,True,5,11,70,23981,1.00224
4,True,5,12,70,6647,0.28905
4,True,5,13,70,1606,0.0795217
4,True,5,14,70,1322,0.0973912
4,True,5,15,70,1512,0.0853387
4,True,5,16,70,1322,0.10068
4,True,5,17,70,1512,0.0837564
4,True,5,18,70,1322,0.105057
4,True,5,19,70,1908,0.116156
4,True,5,20,70,1828,0.133691
4,True,5,21,70,2198,0.132982
4,True,5,22,70,5930,0.393682
4,True,5,23,70,22005,1.40713
4,True,5,24,70,7978,0.428248
4,True,5,25,70,7596,0.415247
4,True,5,26,70,5350,0.298463
4,True,5,27,70,7522,0.432747
4,True,5,28,70,5350,0.310208
4,True,5,29,70,6927,0.414833
4,True,5,30,70,5726,0.354501
4,True,5,31,70,7990,0.49246
4,True,5,32,70,5726,0.371215
4,True,5,33,70,7522,0.478887
4,True,5,34,70,5350,0.356506
4,True,5,35,70,7522,0.498311
4,True,5,36,70,5350,0.36556
4,True,5,37,70,7596,0.529553
4,True,5,38,70,6095,0.433903
4,True,5,39,70,7522,0.528478
4,True,5,40,70,5726,0.42091
4,True,5,41,70,6605,0.486318
4,True,5,42,70,5424,0.402301
4,True,5,43,70,6605,0.495867
4,True,5,44,70,5713,0.455703
4,True,5,45,70,7990,0.628072
4,True,5,46,70,5726,0.460921
4,True,5,47,70,1852,0.157658
4,True,5,48,70,709,0.0724589
4,True,5,49,70,5899,0.489029
4,True,5,50,70,7157,0.610857
4,True,5,51,70,6209,0.538499
4,True,5,52,70,7502,0.644219
4,True,5,53,70,5218,0.468758
4,True,5,54,70,5253,0.455803
4,True,5,55,70,5899,0.523601
4,True,5,56,70,8209,0.729915
4,True,5,57,70,6636,0.607669
4,True,5,58,70,8620,0.794303
4,True,5,59,70,6736,0.620175
4,True,5,60,70,8632,0.810942
4,True,5,61,70,6209,0.61158
4,True,5,62,70,8209,0.778468
4,True,5,63,70,6623,0.656321
4,True,5,64,70,8133,0.795399
4,True,5,65,70,6636,0.67844
4,True,5,66,70,8620,0.874291
4,True,5,67,70,6222,0.661737
4,True,5,68,70,8620,0.888392
4,True,5,69,70,6736,0.715694
4,True,5,70,70,9179,0.940756
4,True,5,71,70,6730,0.716332
4,True,5,72,70,2189,0.24211
4,True,5,73,70,773,0.0917083
4,True,5,74,150,8504,0.947379
4,True,5,75,150,8966,0.97542
4,True,5,76,150,10491,1.16862
4,True,5,77,150,8323,0.945043
4,True,5,78,150,10491,1.19022
4,True,5,79,150,8979,1.02142
4,True,5,80,150,10881,1.22732
4,True,5,81,150,7916,0.911336
4,True,5,82,150,10893,1.27747
4,True,5,83,150,8966,1.05997
4,True,5,84,150,10491,1.26905
4,True,5,85,150,8314,1.02752
4,True,5,86,150,8834,1.08206
4,True,5,87,150,6076,0.787694
4,True,5,88,150,6143,0.762009
4,True,5,89,150,6076,0.803018
4,True,5,90,150,8205,1.03662
4,True,5,91,150,8323,1.08783
4,True,5,92,150,9966,1.2773
4,True,5,93,150,8903,1.14965
4,True,5,94,150,10503,1.37643
4,True,5,95,150,8323,1.1193
4,True,5,96,150,9966,1.31057
4,True,5,97,150,6935,0.936109
4,True,5,98,150,2644,0.369086
4,True,5,99,150,2637,0.368714
4,True,5,100,150,8362,1.17652
4,True,5,101,150,10011,1.38905
4,True,5,102,150,6972,0.97603
4,True,5,103,150,10087,1.41743
4,True,5,104,150,6997,1.01451
4,True,5,105,150,10087,1.44009
4,True,5,106,150,6972,1.02614
4,True,5,107,150,10011,1.45169
4,True,5,108,150,8944,1.30473
4,True,5,109,150,10940,1.59428
4,True,5,110,150,7943,1.17257
4,True,5,111,150,10940,1.61323
4,True,5,112,150,8944,1.36388
4,True,5,113,150,10548,1.60974
4,True,5,114,150,9007,1.35608
4,True,5,115,150,10940,1.65692
4,True,5,116,150,7954,1.22083
4,True,5,117,150,10928,1.71099
4,True,5,118,150,8957,1.41893
4,True,5,119,150,10087,1.58702
4,True,5,120,150,8957,1.43028
4,True,5,121,150,10011,1.59135
4,True,5,122,150,8957,1.44148
4,True,5,123,150,2647,0.438052
4,True,5,124,150,2272,0.380436
4,True,5,125,150,6165,1.05488
4,True,5,126,150,8277,1.38969
4,True,5,127,150,5943,1.03048
4,True,5,128,150,8205,1.38648
4,True,5,129,150,6165,1.08629
4,True,5,130,150,8277,1.42149
4,True,5,131,150,5943,1.05015
4,True,5,132,150,8205,1.44611
4,True,5,133,150,6165,1.12469
4,True,5,134,150,8205,1.43627
4,True,5,135,150,7049,1.25371
4,True,5,136,150,10121,1.78606
4,True,5,137,150,8969,1.60197
4,True,5,138,150,10121,1.88663
4,True,5,139,150,7024,1.27904
4,True,5,140,150,10121,1.85879
4,True,5,141,150,7024,1.30422
4,True,5,142,150,10121,1.85263
4,True,5,143,150,8363,1.57512
4,True,5,144,150,10121,1.87436
4,True,5,145,150,7049,1.33491
4,True,5,146,150,10045,1.88836
4,True,5,147,150,8956,1.70859
4,True,5,148,150,2625,0.492396
4,True,5,149,150,1314,0.239141
4,True,5,150,230,10204,1.89546
4,True,5,151,230,11586,2.12104
4,True,5,152,230,13766,2.59517
4,True,5,153,230,11461,2.13641
4,True,5,154,230,13492,2.5108
0,True,5,1,50,37915,2.39754
0,True,5,2,140,23682,1.02573
0,True,5,3,150,26419,1.13659
0,True,5,4,150,39596,1.50674
0,True,5,5,170,47620,1.89045
0,True,5,6,190,55022,2.11318
0,True,5,7,190,66097,2.38187
0,True,5,8,190,83857,3.11458
0,True,5,9,240,29417,1.23769
0,True,5,10,240,53356,1.94811
0,True,5,11,240,31265,1.37701
0,True,5,12,240,14740,0.638454
0,True,5,13,240,15791,0.710094
0,True,5,14,240,4407,0.177816
0,True,5,15,240,56862,2.18939
0,True,5,16,240,60641,2.46938
0,True,5,17,240,73370,3.04147
0,True,5,18,240,58605,2.45402
0,True,5,19,240,75352,3.26259
0,True,5,20,240,58605,2.55519
0,True,5,21,240,75352,3.39588
0,True,5,22,240,60946,2.97022
0,True,5,23,240,76019,3.58492
0,True,5,24,240,58605,2.78594
0,True,5,25,240,76019,3.68134
0,True,5,26,240,64380,3.24875
0,True,5,27,240,49081,2.48215
0,True,5,28,240,58311,3.00929
0,True,5,29,240,73370,3.82055
0,True,5,30,240,60641,3.23585
0,True,5,31,240,75352,4.07217
0,True,5,32,240,60946,3.34561
0,True,5,33,240,70577,3.95968
0,True,5,34,240,64380,3.73022
0,True,5,35,240,49081,2.86062
0,True,5,36,240,58605,3.42665
0,True,5,37,240,69962,4.12356
0,True,5,38,240,10298,0.645859
0,True,5,39,240,8213,0.491032
0,True,5,40,240,69937,4.32295
0,True,5,41,240,61433,3.85323
0,True,5,42,240,73274,4.70679
0,True,5,43,240,61146,3.93608
0,True,5,44,240,68264,4.42611
0,True,5,45,240,63152,4.37559
0,True,5,46,1130,71132,4.76687
0,True,5,47,1130,63072,4.26362
0,True,5,48,1130,61795,4.23697
0,True,5,49,1130,63072,4.37678
0,True,5,50,1130,62299,4.54113
0,True,5,51,1130,63072,4.51507
0,True,5,52,1130,61795,4.46436
0,True,5,53,1130,63072,4.61875
0,True,5,54,1130,62299,4.5661
0,True,5,55,1130,63072,4.733
0,True,5,56,1130,62299,4.71697
0,True,5,57,1130,63072,4.81656
0,True,5,58,1130,62299,4.85045
0,True,5,59,1130,63072,4.92344
0,True,5,60,1130,61795,4.90919
0,True,5,61,1130,63072,5.06597
0,True,5,62,1130,61795,4.99006
0,True,5,63,1130,63072,5.1821
0,True,5,64,1130,61795,5.12309
0,True,5,65,1130,63072,5.28568
0,True,5,66,1130,61795,5.23464
0,True,5,67,1130,63072,5.40036
0,True,5,68,1130,61795,5.39349
0,True,5,69,1130,63072,5.50924
0,True,5,70,1130,6698,1.31209
0,True,5,71,1130,1140,0.136631
1,True,5,1,20,2208,0.10988
1,True,5,2,20,3691,0.163861
1,True,5,3,20,2089,0.0887359
1,True,5,4,20,1747,0.0838514
1,True,5,5,20,1503,0.079573
1,True,5,6,20,1090,0.0656947
1,True,5,7,20,1662,0.10723
1,True,5,8,20,1103,0.0664943
1,True,5,9,20,1374,0.0824026
1,True,5,10,20,972,0.0634407
1,True,5,11,30,927,0.0621278
1,True,5,12,30,1487,0.110653
1,True,5,13,30,2419,0.162068
1,True,5,14,30,1990,0.147766
1,True,5,15,30,4613,0.310786
1,True,5,16,30,1774,0.137228
1,True,5,17,30,4565,0.31271
1,True,5,18,30,1561,0.121844
1,True,5,19,30,4570,0.330527
1,True,5,20,30,1990,0.167602
1,True,5,21,30,4570,0.344715
1,True,5,22,30,1864,0.154649
1,True,5,23,30,4570,0.369453
1,True,5,24,30,1561,0.128813
1,True,5,25,30,4565,0.372878
1,True,5,26,30,1561,0.135496
1,True,5,27,30,5196,0.439226
1,True,5,28,30,1995,0.189187
1,True,5,29,30,4565,0.390104
1,True,5,30,30,1561,0.163924
1,True,5,31,30,4565,0.410402
1,True,5,32,30,1883,0.197108
1,True,5,33,30,4263,0.394411
1,True,5,34,30,1995,0.211033
1,True,5,35,30,4588,0.442167
1,True,5,36,40,965,0.115643
1,True,5,37,40,5032,0.441031
1,True,5,38,40,2678,0.240655
1,True,5,39,40,5032,0.449011
1,True,5,40,40,2526,0.245359
1,True,5,41,40,5032,0.465882
1,True,5,42,40,2785,0.278806
1,True,5,43,40,5032,0.48715
1,True,5,44,40,2622,0.258707
1,True,5,45,40,4754,0.465696
1,True,5,46,40,2526,0.277713
1,True,5,47,40,5032,0.502267
1,True,5,48,40,3275,0.342367
1,True,5,49,40,4754,0.482136
1,True,5,50,40,2526,0.289993
1,True,5,51,40,4369,0.448862
1,True,5,52,40,2776,0.299158
1,True,5,53,40,4727,0.498757
1,True,5,54,40,2831,0.327998
1,True,5,55,40,5078,0.569067
1,True,5,56,40,4531,0.474172
1,True,5,57,40,4249,0.481014
1,True,5,58,40,4470,0.492271
1,True,5,59,40,2332,0.301492
1,True,5,60,40,4476,0.554298
1,True,5,61,50,5403,0.672406
1,True,5,62,60,3003,0.457255
1,True,5,63,130,3367,0.390725
1,True,5,64,110,10342,1.08693
1,True,5,65,150,8304,0.884874
1,True,5,66,150,7357,0.793664
1,True,5,67,140,5005,0.543062
1,True,5,68,140,4477,0.505695
1,True,5,69,140,8822,0.955608
1,True,5,70,150,5202,0.595671
1,True,5,71,230,6982,0.774775
1,True,5,72,230,7447,0.79496
1,True,5,73,230,10224,1.11179
1,True,5,74,230,25463,2.74138
1,True,5,75,230,7666,0.838544
1,True,5,76,230,10322,1.13115
1,True,5,77,230,8369,0.949426
1,True,5,78,230,9786,1.08595
1,True,5,79,230,8213,0.936718
1,True,5,80,230,9619,1.09663
1,True,5,81,230,8105,0.941022
1,True,5,82,230,8809,1.06297
1,True,5,83,230,8724,1.03664
1,True,5,84,230,9601,1.13034
1,True,5,85,230,8977,1.09624
1,True,5,86,230,9729,1.17884
1,True,5,87,230,8213,1.05705
1,True,5,88,230,9729,1.19801
1,True,5,89,230,8977,1.11866
1,True,5,90,230,9619,1.21588
1,True,5,91,230,8369,1.08139
1,True,5,92,230,9693,1.23504
1,True,5,93,230,8369,1.07558
1,True,5,94,230,9619,1.26354
1,True,5,95,230,4720,0.600291
1,True,5,96,230,4597,0.58563
1,True,5,97,230,6183,0.827042
1,True,5,98,230,5220,0.705387
1,True,5,99,230,6255,0.847381
1,True,5,100,230,6385,0.874412
1,True,5,101,230,6307,0.861276
1,True,5,102,230,5356,0.740202
1,True,5,103,230,7063,0.983265
1,True,5,104,230,5339,0.750183
1,True,5,105,230,7063,1.00325
1,True,5,106,230,5982,0.856204
1,True,5,107,230,6669,0.969694
1,True,5,108,230,6457,0.932278
1,True,5,109,230,6958,1.01727
1,True,5,110,230,5280,0.777237
1,True,5,111,230,6994,1.03268
1,True,5,112,230,6457,0.960579
1,True,5,113,230,6269,0.934898
1,True,5,114,230,5391,0.811624
1,True,5,115,230,6269,0.95172
1,True,5,116,230,5339,0.82028
1,True,5,117,230,6600,1.03825
1,True,5,118,230,5612,0.875708
1,True,5,119,230,6600,1.02871
1,True,5,120,230,4035,0.609938
1,True,5,121,230,4032,0.604005
1,True,5,122,230,9066,1.41181
1,True,5,123,230,7137,1.12409
1,True,5,124,230,9066,1.43487
1,True,5,125,230,7137,1.14433
1,True,5,126,230,10355,1.63427
1,True,5,127,230,18151,2.91083
1,True,5,128,310,26974,3.92431
1,True,5,129,310,23392,3.43433
1,True,5,130,1050,27566,4.04357
1,True,5,131,1130,13856,2.01132
2,True,5,1,90,8186,0.471735
2,True,5,2,110,16100,0.699276
2,True,5,3,120,47996,1.55412
2,True,5,4,120,29466,1.12363
2,True,5,5,130,58705,2.09967
2,True,5,6,130,8966,0.364555
2,True,5,7,1020,20481,0.857898
2,True,5,8,1020,5832,0.302877
3,True,5,1,40,60301,1.96043
3,True,5,2,960,57401,1.90942
3,True,5,3,960,8726,0.282578
4,True,5,1,50,6982,0.309994
4,True,5,2,50,11633,0.446309
4,True,5,3,60,7713,0.286334
4,True,5,4,70,10681,0.351612
4,True,5,5,70,14412,0.457993
4,True,5,6,70,14613,0.48058
4,True,5,7,70,35631,1.157
4,True,5,8,70,8348,0.309727
4,True,5,9,70,7384,0.276751
4,True,5,10,70,8483,0.326807
4,True,5,11,70,7681,0.316754
4,True,5,12,70,8771,0.366451
4,True,5,13,70,7681,0.331679
4,True,5,14,70,8771,0.388187
4,True,5,15,70,7399,0.340559
4,True,5,16,70,9373,0.440289
4,True,5,17,70,7220,0.355204
4,True,5,18,70,8327,0.394128
4,True,5,19,70,11092,0.599343
4,True,5,20,70,6603,0.344293
4,True,5,21,70,7648,0.381455
4,True,5,22,70,6773,0.344293
4,True,5,23,70,8331,0.41948
4,True,5,24,70,6646,0.34801
4,True,5,25,70,7867,0.421987
4,True,5,26,70,5709,0.315648
4,True,5,27,70,6886,0.397889
4,True,5,28,70,5280,0.317187
4,True,5,29,70,7408,0.428071
4,True,5,30,70,6192,0.386232
4,True,5,31,70,6559,0.401609
4,True,5,32,70,5729,0.37326
4,True,5,33,70,7648,0.487038
4,True,5,34,70,6603,0.446886
4,True,5,35,70,8842,0.573678
4,True,5,36,70,6160,0.430119
4,True,5,37,70,8748,0.59853
4,True,5,38,70,6851,0.481699
4,True,5,39,70,7801,0.548596
4,True,5,40,70,6192,0.454728
4,True,5,41,70,8905,0.628886
4,True,5,42,70,6160,0.469169
4,True,5,43,70,1772,0.148892
4,True,5,44,70,774,0.0675221
4,True,5,45,70,6561,0.52152
4,True,5,46,70,7774,0.591814
4,True,5,47,70,6561,0.547465
4,True,5,48,70,8234,0.642631
4,True,5,49,70,6688,0.554656
4,True,5,50,70,7806,0.6382
4,True,5,51,70,6501,0.567961
4,True,5,52,70,8633,0.729427
4,True,5,53,70,6605,0.591797
4,True,5,54,70,7806,0.671424
4,True,5,55,70,6145,0.562317
4,True,5,56,70,7806,0.688463
4,True,5,57,70,6688,0.606686
4,True,5,58,70,7569,0.680917
4,True,5,59,70,5628,0.526241
4,True,5,60,70,6799,0.740068
4,True,5,61,70,6116,0.594795
4,True,5,62,70,7796,0.743429
4,True,5,63,70,6752,0.662929
4,True,5,64,70,8806,0.849928
4,True,5,65,70,6752,0.675821
4,True,5,66,70,7796,0.788255
4,True,5,67,70,5162,0.53734
4,True,5,68,70,1979,0.225103
4,True,5,69,70,812,0.0970765
4,True,5,70,70,6488,0.714237
4,True,5,71,70,9122,1.01428
4,True,5,72,100,11205,1.18699
4,True,5,73,150,17358,1.83981
4,True,5,74,150,9949,1.07998
4,True,5,75,150,8314,0.90642
4,True,5,76,150,8677,0.956898
4,True,5,77,150,9912,1.12308
4,True,5,78,150,11417,1.25441
4,True,5,79,150,10724,1.28218
4,True,5,80,150,11417,1.38381
4,True,5,81,150,10443,1.17999
4,True,5,82,150,11713,1.33344
4,True,5,83,150,9915,1.1607
4,True,5,84,150,8392,1.0115
4,True,5,85,150,9915,1.18146
4,True,5,86,150,10075,1.18065
4,True,5,87,150,8950,1.07231
4,True,5,88,150,11559,1.38635
4,True,5,89,150,8950,1.08318
4,True,5,90,150,9223,1.1053
4,True,5,91,150,8973,1.10056
4,True,5,92,150,10225,1.26305
4,True,5,93,150,8909,1.14301
4,True,5,94,150,11473,1.5075
4,True,5,95,150,7887,1.04117
4,True,5,96,150,3142,0.42937
4,True,5,97,150,4502,0.60205
4,True,5,98,150,10492,1.4821
4,True,5,99,150,11528,1.54536
4,True,5,100,150,8950,1.23122
4,True,5,101,150,9205,1.25783
4,True,5,102,150,8950,1.24222
4,True,5,103,150,9205,1.38589
4,True,5,104,150,10494,1.5568
4,True,5,105,150,9681,1.42549
4,True,5,106,150,10492,1.6669
4,True,5,107,150,9151,1.55903
4,True,5,108,150,9383,1.59107
4,True,5,109,150,8331,1.35491
4,True,5,110,150,8939,1.39936
4,True,5,111,150,9937,1.53175
4,True,5,112,150,9383,1.44842
4,True,5,113,150,9937,1.59225
4,True,5,114,150,9957,1.54592
4,True,5,115,150,11075,1.74159
4,True,5,116,150,9953,1.66547
4,True,5,117,150,11761,1.95001
4,True,5,118,150,9957,1.62477
4,True,5,119,150,9477,1.55787
4,True,5,120,150,7486,1.23745
4,True,5,121,150,3166,0.51694
4,True,5,122,150,2670,0.459758
4,True,5,123,150,10567,1.72776
4,True,5,124,150,9508,1.60419
4,True,5,125,150,8901,1.52103
4,True,5,126,150,9508,1.60944
4,True,5,127,150,8901,1.55316
4,True,5,128,150,7425,1.32024
4,True,5,129,150,5544,1.07471
4,True,5,130,150,7802,1.42386
4,True,5,131,150,5168,0.939998
4,True,5,132,150,9368,1.75259
4,True,5,133,150,26006,4.46709
4,True,5,134,150,8126,1.49198
4,True,5,135,150,5477,1.00698
4,True,5,136,150,9368,1.72924
4,True,5,137,150,8843,1.58107
4,True,5,138,150,10557,1.93458
4,True,5,139,150,8843,1.67294
4,True,5,140,150,9260,1.74303
4,True,5,141,150,7349,1.37854
4,True,5,142,150,7611,1.46984
4,True,5,143,150,7863,1.48264
4,True,5,144,150,8185,1.54767
4,True,5,145,150,5477,1.09733
4,True,5,146,150,2670,0.505212
4,True,5,147,150,1154,0.205379
4,True,5,148,230,8062,1.54319
4,True,5,149,230,11369,2.04018
4,True,5,150,230,14039,2.58272
4,True,5,151,230,10470,1.95478
4,True,5,152,0,1,6.2e-06
0,True,5,1,50,37915,2.44145
0,True,5,2,40,26939,1.13001
0,True,5,3,140,33709,1.75252
0,True,5,4,150,103194,4.0422
0,True,5,5,220,93897,3.5323
0,True,5,6,240,53769,1.70406
0,True,5,7,240,77887,2.5111
0,True,5,8,240,69691,2.30394
0,True,5,9,1060,58191,1.99527
0,True,5,10,1060,48176,1.72369
1,True,5,1,20,2208,0.106399
1,True,5,2,20,3254,0.14299
1,True,5,3,20,3335,0.158311
1,True,5,4,20,2804,0.1407
1,True,5,5,20,2024,0.104639
1,True,5,6,20,2986,0.150882
1,True,5,7,20,2024,0.105509
1,True,5,8,20,2392,0.135031
1,True,5,9,20,1821,0.111564
1,True,5,10,20,2780,0.179247
1,True,5,11,20,1821,0.116454
1,True,5,12,20,2168,0.13637
1,True,5,13,20,1821,0.119644
1,True,5,14,20,2780,0.185068
1,True,5,15,20,2300,0.159836
1,True,5,16,30,1620,0.14368
1,True,5,17,30,1407,0.0978998
1,True,5,18,30,961,0.0745967
1,True,5,19,30,1407,0.102972
1,True,5,20,30,1117,0.0927624
1,True,5,21,30,1105,0.0941121
1,True,5,22,40,732,0.0670609
1,True,5,23,40,1290,0.116187
1,True,5,24,40,2193,0.180984
1,True,5,25,40,1509,0.137115
1,True,5,26,40,3287,0.260484
1,True,5,27,40,1509,0.142108
1,True,5,28,40,2860,0.233341
1,True,5,29,50,545,0.0574167
1,True,5,30,50,2411,0.177647
1,True,5,31,50,3256,0.236904
1,True,5,32,50,3689,0.270835
1,True,5,33,50,3511,0.257053
1,True,5,34,50,2416,0.179924
1,True,5,35,50,1648,0.136367
1,True,5,36,50,1460,0.132594
1,True,5,37,50,1648,0.136692
1,True,5,38,50,1467,0.12997
1,True,5,39,50,1760,0.152994
1,True,5,40,50,1556,0.144264
1,True,5,41,50,1692,0.161426
1,True,5,42,50,1556,0.150907
1,True,5,43,50,1760,0.166464
1,True,5,44,50,1460,0.143063
