Endgame,White,Parameter,Move,Evaluation_Function,Nodes_Number,Time
2,False,5,3,10,199,5.01539
2,False,5,4,10,193,5.00645
2,False,5,5,10,212,5.0064
2,False,5,6,10,215,5.03141
2,False,5,7,10,203,5.04887
2,False,5,8,10,202,5.0055
2,False,5,9,10,205,5.00293
2,False,5,10,10,217,5.01561
2,False,5,11,0,218,5.038
2,False,5,12,-80,243,5.02204
2,False,5,13,-80,225,5.02261
2,False,5,14,-80,260,5.0238
2,False,5,15,-80,259,5.03931
2,False,5,16,-80,282,5.02074
2,False,5,17,-80,281,5.00629
2,False,5,18,-160,288,5.00799
2,False,5,19,-80,313,5.01014
2,False,5,20,-80,322,5.01938
2,False,5,21,-80,310,5.01002
2,False,5,22,-80,249,5.02392
2,False,5,23,-80,332,5.01694
2,False,5,24,-80,337,5.00519
2,False,5,25,-80,299,5.01373
2,False,5,26,10,317,5.00427
2,False,5,27,-40,302,5.02697
2,False,5,28,-10,411,5.01458
2,False,5,29,-10,382,5.01571
2,False,5,30,-10,439,5.01811
2,False,5,31,-10,445,5.02048
2,False,5,32,-10,458,5.02683
2,False,5,33,-10,428,5.04289
2,False,5,34,-10,430,5.02619
2,False,5,35,-10,410,5.0338
2,False,5,36,-10,351,5.02924
2,False,5,37,-10,420,5.01556
2,False,5,38,-10,416,5.02573
2,False,5,39,-10,442,5.02023
2,False,5,40,-10,464,5.02517
2,False,5,41,-10,471,5.02904
2,False,5,42,-10,494,5.02576
2,False,5,43,-10,545,5.02469
2,False,5,44,-10,505,5.07071
2,False,5,45,-10,497,5.06243
2,False,5,46,-10,532,5.03344
2,False,5,47,-10,586,5.05315
2,False,5,48,-10,597,5.08215
2,False,5,49,-10,884,5.07314
2,False,5,50,-10,1003,5.04359
2,False,5,51,-10,976,5.0463
2,False,5,52,-10,870,5.07819
2,False,5,53,80,504,5.00223
2,False,5,54,80,519,5.08693
2,True,3,1,10,125,3.01194
2,True,3,2,40,143,3.0048
2,True,3,3,40,169,3.00895
2,True,3,4,40,152,3.01824
2,True,3,5,40,206,3.00811
2,False,1,1,10,48,1.02358
2,False,1,2,40,47,1.02468
2,False,1,3,40,46,1.01218
2,False,1,4,40,58,1.00887
2,False,1,5,-40,68,1.02872
2,True,3,1,10,145,3.02554
2,True,3,2,10,122,3.00332
2,True,3,3,10,132,3.02401
2,True,3,4,10,152,3.03467
2,True,3,5,90,143,3.00311
2,True,3,6,90,127,3.01822
2,True,3,7,100,136,3.00475
2,True,3,8,20,125,3.025
2,True,3,9,20,139,3.01227
2,True,3,10,20,138,3.01962
2,True,3,11,20,143,3.01815
2,True,3,12,20,142,3.0223
2,True,3,13,20,128,3.03219
2,True,3,14,20,125,3.01863
2,True,3,15,20,127,3.01172
2,True,3,16,20,136,3.02205
2,True,3,17,30,152,3.01402
2,True,3,18,30,133,3.02365
2,True,3,19,30,154,3.01349
2,True,3,20,30,152,3.01287
2,True,3,21,30,147,3.00583
2,True,3,22,30,139,3.03472
2,True,3,23,-60,143,3.01421
2,True,3,24,-60,155,3.02021
2,True,3,25,-60,152,3.0155
2,True,3,26,-60,155,3.01566
2,True,3,27,-60,169,3.00918
2,True,3,28,-60,163,3.01166
2,True,3,29,-60,184,3.01559
2,True,3,30,-50,182,3.01503
2,True,3,31,-50,201,3.01042
2,True,3,32,-50,193,3.02612
2,True,3,33,-50,173,3.02806
2,True,3,34,-50,208,3.01332
2,True,3,35,-50,210,3.02085
2,True,3,36,-50,187,3.01387
2,True,3,37,-100,231,3.02687
2,True,3,38,-100,226,3.02646
2,True,3,39,-100,207,3.02093
2,True,3,40,-100,207,3.02216
2,True,3,41,-100,245,3.01799
2,True,3,42,-100,204,3.02604
2,True,3,43,-100,232,3.03363
2,True,3,44,-100,239,3.02182
2,True,3,45,-100,231,3.03671
2,True,3,46,-100,224,3.02689
2,True,3,47,-100,256,3.02438
2,True,3,48,-100,247,3.0332
2,True,3,49,-100,260,3.03347
2,True,3,50,-100,271,3.02551
2,True,3,51,-20,246,3.0284
2,True,3,52,-20,248,3.03896
2,True,3,53,60,255,3.02754
2,True,3,54,60,270,3.03371
2,True,3,55,60,197,3.03409
2,True,3,56,60,257,3.02527
2,True,3,57,60,254,3.02761
2,True,3,58,60,301,3.02458
2,True,3,59,90,303,3.05076
2,True,3,60,90,352,3.00486
2,True,3,61,90,356,3.02614
2,True,3,62,90,317,3.05927
2,True,3,63,90,357,3.04685
2,True,3,64,90,369,3.036
2,True,3,65,90,363,3.04956
2,True,3,66,90,376,3.0269
2,True,3,67,90,411,3.02282
2,True,3,68,180,393,3.04641
2,True,3,69,180,298,3.04713
2,False,2,1,10,87,2.0268
2,False,2,2,10,90,2.01273
2,False,2,3,10,86,2.01571
2,False,2,4,10,83,2.02623
2,False,2,5,90,85,2.00379
2,False,2,6,90,76,2.00658
2,False,2,7,20,96,2.00759
2,False,2,8,20,82,2.00964
2,False,2,9,20,90,2.01401
2,False,2,10,20,100,2.02138
2,False,2,11,20,94,2.01616
2,False,2,12,20,92,2.01919
2,False,2,13,20,92,2.03718
2,False,2,14,20,94,2.00943
2,False,2,15,20,85,2.04885
2,False,2,16,20,90,2.03482
2,False,2,17,30,86,2.00679
2,False,2,18,30,101,2.01722
2,False,2,19,30,101,2.0146
2,False,2,20,30,83,2.03053
2,False,2,21,30,103,2.01958
2,False,2,22,-60,100,2.00996
2,False,2,23,-60,105,2.02259
2,False,2,24,-60,100,2.02487
2,False,2,25,-60,104,2.01774
2,False,2,26,-60,96,2.01649
2,False,2,27,-60,112,2.02751
2,False,2,28,-60,122,2.02919
2,False,2,29,-60,119,2.01518
2,False,2,30,-50,133,2.01444
2,False,2,31,-50,127,2.02111
2,False,2,32,-50,133,2.0151
2,False,2,33,-50,128,2.01827
2,False,2,34,-50,131,2.02777
2,False,2,35,-50,144,2.01745
2,False,2,36,-100,130,2.02658
2,False,2,37,-100,159,2.0202
2,False,2,38,-100,150,2.02759
2,False,2,39,-100,115,2.01736
2,False,2,40,-100,122,2.02304
2,False,2,41,-100,152,2.02039
2,False,2,42,-100,170,2.01923
2,False,2,43,-100,156,2.0319
2,False,2,44,-100,154,2.03656
2,False,2,45,-100,164,2.0233
2,False,2,46,-100,168,2.02872
2,False,2,47,-100,169,2.02711
2,False,2,48,-100,153,2.02724
2,False,2,49,-100,180,2.02513
2,False,2,50,-100,174,2.02725
2,False,2,51,-20,174,2.03534
2,False,2,52,-20,169,2.04605
2,False,2,53,60,183,2.03437
2,False,2,54,60,188,2.02875
2,False,2,55,60,172,2.03213
2,False,2,56,60,167,2.04841
2,False,2,57,60,193,2.04719
2,False,2,58,60,204,2.03125
2,False,2,59,90,241,2.03784
2,False,2,60,90,228,2.08148
2,False,2,61,90,230,2.06749
2,False,2,62,90,211,2.03791
2,False,2,63,90,245,2.0525
2,False,2,64,90,245,2.0367
2,False,2,65,90,239,2.05426
2,False,2,66,90,251,2.07599
2,False,2,67,90,264,2.07807
2,False,2,68,180,394,2.06251
2,True,3,1,10,134,3.00326
2,True,3,2,10,128,3.02347
2,True,3,3,10,135,3.02842
2,True,3,4,10,162,3.00883
2,True,3,5,10,136,3.01785
2,True,3,6,10,137,3.00476
2,False,4,1,10,168,4.00147
2,False,4,2,10,178,4.02588
2,False,4,3,10,177,4.00211
2,False,4,4,10,189,4.02545
2,False,4,5,10,181,4.02517
2,False,4,6,-70,180,4.00556
2,True,3,1,10,136,3.01238
2,True,3,2,10,129,3.02242
2,True,3,3,10,119,3.01023
2,True,3,4,20,128,3.00746
2,True,3,5,100,134,3.02633
2,True,3,6,100,144,3.02073
2,True,3,7,100,138,3.0295
2,True,3,8,100,131,3.01043
2,True,3,9,100,135,3.01916
2,True,3,10,100,140,3.00821
2,True,3,11,100,121,3.01171
2,True,3,12,100,155,3.01725
2,False,5,1,10,216,5.01837
2,False,5,2,10,221,5.02535
2,False,5,3,10,219,5.00738
2,False,5,4,20,214,5.00716
2,False,5,5,100,238,5.01361
2,False,5,6,100,239,5.01267
2,False,5,7,100,217,5.02456
2,False,5,8,100,220,5.0038
2,False,5,9,100,233,5.01312
2,False,5,10,100,221,5.03269
2,False,5,11,100,216,5.011
2,True,4,1,10,172,4.01501
2,True,4,2,40,150,4.00377
2,True,4,3,40,182,4.03668
2,True,4,4,40,195,4.00892
2,True,4,5,40,174,4.02077
2,True,4,6,40,197,4.0177
2,True,4,7,40,201,4.00354
2,True,4,8,40,187,4.02512
2,True,4,9,40,190,4.00378
2,True,4,10,40,188,4.02709
2,True,4,11,40,183,4.00788
2,True,4,12,40,189,4.04357
2,True,4,13,40,193,4.00825
2,True,4,14,40,160,4.02481
2,True,4,15,40,194,4.00324
2,True,4,16,40,203,4.01028
2,True,4,17,40,213,4.02322
2,True,4,18,40,214,4.0145
2,True,4,19,40,193,4.01289
2,True,4,20,-30,216,4.01885
2,True,4,21,-30,221,4.00997
2,True,4,22,-30,230,4.02103
2,True,4,23,60,252,4.00465
2,True,4,24,140,245,4.01624
2,True,4,25,140,251,4.00718
2,True,4,26,140,228,4.00858
2,True,4,27,150,192,4.02845
2,True,4,28,150,244,4.00318
2,False,1,1,10,40,1.01574
2,False,1,2,40,44,1.00758
2,False,1,3,40,48,1.00317
2,False,1,4,40,52,1.00949
2,False,1,5,40,46,1.00858
2,False,1,6,40,51,1.01885
2,False,1,7,40,52,1.01671
2,False,1,8,40,47,1.00693
2,False,1,9,40,59,1.0318
2,False,1,10,40,49,1.01243
2,False,1,11,40,46,1.01778
2,False,1,12,40,51,1.01074
2,False,1,13,40,40,1.00763
2,False,1,14,40,40,1.01308
2,False,1,15,40,52,1.01262
2,False,1,16,40,53,1.01306
2,False,1,17,40,54,1.01266
2,False,1,18,40,47,1.01356
2,False,1,19,-40,59,1.02408
2,False,1,20,-30,56,1.02801
2,False,1,21,-30,55,1.03298
2,False,1,22,-30,59,1.0238
2,False,1,23,60,67,1.01313
2,False,1,24,140,60,1.01394
2,False,1,25,140,58,1.02861
2,False,1,26,140,61,1.04687
2,False,1,27,150,59,1.032
2,True,4,1,10,168,4.01147
2,True,4,2,40,168,4.01518
2,True,4,3,40,209,4.01223
2,True,4,4,40,215,4.0091
2,True,4,5,40,230,4.01526
2,True,4,6,-40,208,4.01366
2,True,4,7,-40,199,4.02876
2,False,2,1,10,79,2.00859
2,False,2,2,40,105,2.01451
2,False,2,3,40,105,2.00931
2,False,2,4,40,112,2.01671
2,False,2,5,-40,97,2.01152
2,False,2,6,-40,92,2.01706
2,False,2,7,-40,106,2.01496
2,True,4,1,10,169,4.0085
2,True,4,2,20,175,4.02806
2,True,4,3,20,168,4.02019
2,True,4,4,20,148,4.00863
2,True,4,5,20,138,4.02884
2,True,4,6,20,147,4.0237
2,True,4,7,20,165,4.02218
2,True,4,8,20,150,4.00866
2,True,4,9,-60,196,4.00546
2,True,4,10,-60,183,4.02743
2,False,3,1,10,134,3.02073
2,False,3,2,20,142,3.01195
2,False,3,3,20,104,3.01188
2,False,3,4,20,99,3.00923
2,False,3,5,20,106,3.02311
2,False,3,6,20,130,3.01075
2,False,3,7,20,112,3.00598
2,False,3,8,-60,108,3.02566
2,False,3,9,-60,148,3.00644
2,False,3,10,-60,139,3.0101
2,True,4,1,40,169,4.0052
2,True,4,2,40,178,4.02097
2,True,4,3,40,184,4.02272
2,True,4,4,40,214,4.02221
2,True,4,5,40,230,4.00992
2,True,4,6,40,275,4.02678
2,True,4,7,40,181,4.01244
2,True,4,8,40,195,4.02433
2,True,4,9,-40,180,4.01935
2,True,4,10,-120,214,4.02474
2,True,4,11,-120,241,4.01865
2,True,4,12,-120,236,4.02439
2,False,5,1,40,252,5.0045
2,False,5,2,40,235,5.00442
2,False,5,3,40,262,5.01134
2,False,5,4,40,235,5.0197
2,False,5,5,40,320,5.02599
2,False,5,6,40,239,5.02034
2,False,5,7,40,250,5.01829
2,False,5,8,-40,231,5.01728
2,False,5,9,-120,236,5.02004
2,False,5,10,-120,281,5.00507
2,False,5,11,-120,268,5.00544
2,False,5,12,-120,295,5.00026
2,True,5,1,10,223,5.01517
2,True,5,2,10,207,5.01703
2,True,5,3,10,218,5.00602
2,True,5,4,10,216,5.00601
2,True,5,5,10,209,5.03706
2,True,5,6,10,214,5.00589
2,True,5,7,10,213,5.02693
2,True,5,8,10,217,5.01812
2,True,5,9,0,216,5.02859
2,True,5,10,10,255,5.02512
2,True,5,11,10,253,5.00958
2,True,5,12,10,238,5.01752
2,True,5,13,10,256,5.01547
2,True,5,14,0,316,5.00934
2,True,5,15,0,292,5.01046
2,True,5,16,0,325,5.00919
2,True,5,17,0,308,5.00444
2,True,5,18,0,322,5.01145
2,True,5,19,0,271,5.02847
2,True,5,20,0,294,5.02169
2,True,5,21,0,282,5.01587
2,True,5,22,0,309,5.01771
2,True,5,23,0,311,5.00955
2,True,5,24,0,314,5.03761
2,True,5,25,0,328,5.01205
2,True,5,26,0,306,5.02485
2,True,5,27,0,317,5.01227
2,True,5,28,10,327,5.00724
2,True,5,29,10,360,5.01703
2,True,5,30,10,329,5.0198
2,True,5,31,10,376,5.02262
2,True,5,32,10,375,5.01597
2,True,5,33,10,377,5.02192
2,True,5,34,-40,476,5.01322
2,True,5,35,-40,449,5.01162
2,True,5,36,-40,466,5.01677
2,True,5,37,-40,498,5.02302
2,True,5,38,-40,474,5.03202
2,True,5,39,-40,499,5.02306
2,True,5,40,-40,463,5.02725
2,True,5,41,-30,467,5.03831
2,True,5,42,-30,591,5.02009
2,True,5,43,-30,703,5.03073
2,True,5,44,-30,564,5.0497
2,True,5,45,-30,587,5.02247
2,True,5,46,-40,502,5.02938
2,True,5,47,-40,505,5.02018
2,True,5,48,-40,545,5.02796
2,True,5,49,-40,456,5.04683
2,True,5,50,-40,483,5.02944
2,True,5,51,-40,482,5.02495
2,True,5,52,-40,478,5.02978
2,True,5,53,-40,589,5.02746
2,True,5,54,-40,608,5.02829
2,True,5,55,-40,600,5.03166
2,True,5,56,-40,680,5.02115
2,True,5,57,-40,682,5.0265
2,True,5,58,-40,747,5.03448
2,True,5,59,-40,678,5.03883
2,True,5,60,-40,797,5.03133
2,False,1,1,10,38,1.03893
2,False,1,2,10,41,1.0068
2,False,1,3,10,42,1.02121
2,False,1,4,10,38,1.00843
2,False,1,5,10,44,1.01533
2,False,1,6,10,42,1.0056
2,False,1,7,10,40,1.01759
2,False,1,8,0,41,1.01388
2,False,1,9,0,49,1.02294
2,False,1,10,10,46,1.0166
2,False,1,11,10,51,1.02124
2,False,1,12,10,51,1.01494
2,False,1,13,0,50,1.01281
2,False,1,14,0,62,1.01819
2,False,1,15,0,65,1.022
2,False,1,16,0,60,1.01504
2,False,1,17,0,60,1.02029
2,False,1,18,0,64,1.02178
2,False,1,19,0,60,1.01422
2,False,1,20,0,49,1.03242
2,False,1,21,0,68,1.03151
2,False,1,22,0,65,1.02265
2,False,1,23,0,61,1.03881
2,False,1,24,0,53,1.02998
2,False,1,25,0,68,1.03134
2,False,1,26,0,60,1.02097
2,False,1,27,-80,73,1.02352
2,False,1,28,10,73,1.04376
2,False,1,29,10,83,1.03287
2,False,1,30,10,72,1.03635
2,False,1,31,10,73,1.02882
2,False,1,32,10,72,1.05122
2,False,1,33,-40,78,1.04227
2,False,1,34,-40,107,1.032
2,False,1,35,-40,84,1.03544
2,False,1,36,-40,88,1.04276
2,False,1,37,-40,88,1.05381
2,False,1,38,-40,94,1.039
2,False,1,39,-40,82,1.04143
2,False,1,40,-40,99,1.04261
2,False,1,41,-30,123,1.04171
2,False,1,42,-30,119,1.04917
2,False,1,43,-30,136,1.05677
2,False,1,44,-30,108,1.08026
2,False,1,45,-40,151,1.0511
2,False,1,46,-40,98,1.055
2,False,1,47,-40,117,1.04173
2,False,1,48,-40,98,1.06732
2,False,1,49,-40,90,1.05225
2,False,1,50,-40,93,1.05947
2,False,1,51,-40,90,1.06538
2,False,1,52,-40,117,1.05287
2,False,1,53,-40,111,1.07545
2,False,1,54,-40,143,1.07204
2,False,1,55,-40,98,1.06783
2,False,1,56,-40,135,1.08354
2,False,1,57,-40,154,1.06698
2,False,1,58,-40,133,1.09902
2,False,1,59,-40,150,1.08472
2,True,5,1,10,184,5.02296
2,True,5,2,10,165,5.02766
2,True,5,3,10,178,5.01584
2,True,5,4,10,199,5.01754
2,True,5,5,10,196,5.02201
2,True,5,6,10,193,5.00338
2,True,5,7,-70,217,5.01832
2,False,2,1,10,73,2.00995
2,False,2,2,10,73,2.01352
2,False,2,3,10,63,2.01389
2,False,2,4,10,77,2.03375
2,False,2,5,10,80,2.00888
2,False,2,6,-70,80,2.01345
2,False,2,7,-70,79,2.01674
2,True,5,1,40,195,5.01464
2,True,5,2,40,207,5.01731
2,True,5,3,40,223,5.00907
2,True,5,4,40,214,5.01175
2,True,5,5,-40,224,5.02607
2,True,5,6,-40,220,5.02835
2,False,3,1,40,118,3.01733
2,False,3,2,40,123,3.03796
2,False,3,3,40,134,3.0145
2,False,3,4,-40,132,3.01227
2,False,3,5,-40,133,3.00614
2,False,3,6,-120,129,3.02271
2,True,5,1,10,202,5.01001
2,True,5,2,10,193,5.0059
2,True,5,3,10,243,5.01264
2,True,5,4,20,229,5.01848
2,True,5,5,20,214,5.02091
2,True,5,6,20,212,5.04231
2,True,5,7,20,197,5.00352
2,True,5,8,20,212,5.02235
2,True,5,9,20,182,5.00937
2,True,5,10,20,196,5.0179
2,True,5,11,20,214,5.03618
2,True,5,12,20,197,5.00765
2,False,4,1,10,168,4.02774
2,False,4,2,10,163,4.00381
2,False,4,3,10,187,4.00877
2,False,4,4,20,188,4.01337
2,False,4,5,20,162,4.03268
2,False,4,6,20,153,4.0272
2,False,4,7,20,160,4.0112
2,False,4,8,20,165,4.01544
2,False,4,9,20,149,4.02471
2,False,4,10,20,167,4.01708
2,False,4,11,20,165,4.0127
2,False,4,12,-60,151,4.00653
3,True,1,1,110,54,1.00377
3,True,1,2,110,63,1.01117
3,True,1,3,-20,66,1.02178
3,True,1,4,-20,62,1.00922
3,False,2,1,110,126,2.00227
3,False,2,2,-20,136,2.0087
3,False,2,3,-20,146,2.00678
3,True,1,1,30,54,1.00847
3,True,1,2,-50,56,1.00914
3,False,3,1,-50,174,3.02079
3,True,1,1,30,54,1.01332
3,True,1,2,30,52,1.01439
3,False,4,1,30,241,4.00121
3,True,1,1,30,61,1.00715
3,True,1,2,-50,55,1.01927
3,False,5,1,-50,288,5.00346
3,True,2,1,30,113,2.00197
3,True,2,2,30,115,2.00178
3,False,1,1,30,62,1.00469
3,True,2,1,30,119,2.00972
3,True,2,2,-50,111,2.01616
3,False,3,1,-50,183,3.00771
3,True,2,1,30,120,2.00591
3,True,2,2,30,106,2.01172
3,True,2,3,30,124,2.01076
3,True,2,4,30,120,2.01024
3,False,4,1,30,214,4.00499
3,False,4,2,30,217,4.01169
3,False,4,3,30,252,4.01577
3,True,2,1,30,113,2.02016
3,True,2,2,30,127,2.00726
3,False,5,1,30,296,5.01292
3,True,3,1,30,193,3.00967
3,True,3,2,30,178,3.00201
3,True,3,3,30,191,3.02032
3,False,1,1,30,56,1.00211
3,False,1,2,30,58,1.02024
3,False,1,3,30,64,1.00839
3,True,3,1,30,178,3.00611
3,True,3,2,110,178,3.00669
3,True,3,3,110,203,3.0045
3,True,3,4,120,176,3.01035
3,True,3,5,120,226,3.00733
3,True,3,6,130,307,3.00976
3,True,3,7,130,349,3.00474
3,False,2,1,30,120,2.02177
3,False,2,2,110,131,2.00833
3,False,2,3,30,119,2.01282
3,False,2,4,90,119,2.00536
3,False,2,5,120,173,2.01705
3,False,2,6,130,239,2.01332
3,True,3,1,30,147,3.0118
3,True,3,2,-100,198,3.0129
3,True,3,3,-20,196,3.00543
3,True,3,4,10,229,3.02539
3,False,4,1,-100,229,4.00281
3,False,4,2,-100,277,4.02753
3,False,4,3,-20,304,4.0101
3,True,3,1,30,185,3.01386
3,True,3,2,-40,167,3.01588
3,True,3,3,-40,183,3.01071
3,True,3,4,-40,192,3.01087
3,False,5,1,-50,294,5.01193
3,False,5,2,-40,274,5.00006
3,False,5,3,-40,301,5.00471
3,False,5,4,-40,331,5.00839
3,True,4,1,30,271,4.00999
3,True,4,2,30,241,4.02006
3,False,1,1,30,64,1.01135
3,True,4,1,30,243,4.02351
3,True,4,2,-40,216,4.01459
3,True,4,3,-40,232,4.01771
3,True,4,4,50,226,4.01303
3,True,4,5,50,276,4.00563
3,True,4,6,50,274,4.01237
3,True,4,7,50,310,4.00252
3,True,4,8,50,290,4.01079
3,True,4,9,130,269,4.01616
3,True,4,10,130,311,4.01301
3,True,4,11,130,357,4.00895
3,True,4,12,130,340,4.01138
3,True,4,13,130,338,4.01582
3,True,4,14,130,301,4.00885
3,True,4,15,130,376,4.01194
3,True,4,16,130,314,4.01146
3,True,4,17,140,325,4.00624
3,True,4,18,140,488,4.01385
3,False,2,1,-50,114,2.00684
3,False,2,2,-40,131,2.01289
3,False,2,3,-40,120,2.00908
3,False,2,4,50,126,2.01793
3,False,2,5,50,163,2.00858
3,False,2,6,50,144,2.01201
3,False,2,7,50,160,2.01383
3,False,2,8,50,134,2.01852
3,False,2,9,130,164,2.00844
3,False,2,10,130,159,2.02356
3,False,2,11,130,152,2.01647
3,False,2,12,130,171,2.01635
3,False,2,13,130,164,2.02652
3,False,2,14,130,183,2.01834
3,False,2,15,130,185,2.01506
3,False,2,16,130,175,2.02435
3,False,2,17,140,247,2.0194
3,True,4,1,110,267,4.0081
3,True,4,2,110,290,4.01045
3,True,4,3,110,318,4.01386
3,False,3,1,110,191,3.02214
3,False,3,2,110,256,3.02133
3,True,4,1,30,264,4.00463
3,True,4,2,30,271,4.02144
3,False,5,1,30,301,5.01218
3,True,5,1,30,305,5.01105
3,True,5,2,30,302,5.015
3,True,5,3,40,283,5.01498
3,True,5,4,40,305,5.01008
3,True,5,5,-10,339,5.00623
3,True,5,6,-10,387,5.00732
3,True,5,7,-10,341,5.01289
3,True,5,8,-10,390,5.00248
3,True,5,9,-140,480,5.00185
3,True,5,10,-140,529,5.00618
3,True,5,11,-140,427,5.00758
3,False,1,1,30,65,1.014
3,False,1,2,30,53,1.01941
3,False,1,3,40,62,1.00415
3,False,1,4,-40,67,1.01382
3,False,1,5,-10,84,1.00825
3,False,1,6,-10,73,1.01483
3,False,1,7,-10,64,1.0188
3,False,1,8,-140,96,1.01184
3,False,1,9,-140,94,1.01939
3,False,1,10,-140,91,1.03349
3,False,1,11,-140,93,1.01314
3,True,5,1,30,269,5.00571
3,True,5,2,30,333,5.00442
3,True,5,3,-50,306,5.00268
3,False,2,1,30,110,2.01238
3,False,2,2,-50,161,2.007
3,True,5,1,30,304,5.0256
3,True,5,2,-50,305,5.01278
3,True,5,3,-50,322,5.0167
3,False,3,1,-50,162,3.01455
3,False,3,2,-50,177,3.01082
3,True,5,1,30,285,5.01267
3,True,5,2,30,286,5.02481
3,True,5,3,-50,314,5.00828
3,False,4,1,30,226,4.01457
3,False,4,2,-50,245,4.01562
4,True,1,1,40,51,1.00649
4,True,1,2,40,52,1.00657
4,True,1,3,40,35,1.01041
4,True,1,4,40,49,1.00976
4,True,1,5,40,43,1.01009
4,True,1,6,40,49,1.01252
4,True,1,7,40,49,1.00307
4,True,1,8,40,45,1.01707
4,True,1,9,40,47,1.01747
4,True,1,10,40,54,1.00533
4,True,1,11,40,53,1.02784
4,True,1,12,40,54,1.02087
4,True,1,13,40,42,1.01291
4,True,1,14,40,47,1.02707
4,True,1,15,50,47,1.0188
4,True,1,16,50,48,1.01227
4,True,1,17,50,49,1.00642
4,True,1,18,-30,52,1.00571
4,True,1,19,-30,56,1.02326
4,True,1,20,-30,53,1.01335
4,True,1,21,-30,53,1.00909
4,True,1,22,-20,49,1.02422
4,True,1,23,-20,60,1.01832
4,True,1,24,-20,58,1.00944
4,True,1,25,-20,53,1.02461
4,True,1,26,-20,67,1.01206
4,True,1,27,-20,67,1.01114
4,True,1,28,-20,69,1.01414
4,True,1,29,70,66,1.0093
4,True,1,30,70,57,1.01147
4,True,1,31,70,81,1.01276
4,True,1,32,70,72,1.01211
4,True,1,33,70,57,1.01037
4,True,1,34,70,84,1.01929
4,True,1,35,70,92,1.01041
4,True,1,36,70,80,1.02359
4,True,1,37,70,83,1.01735
4,True,1,38,70,97,1.01345
4,True,1,39,150,96,1.01928
4,False,2,1,40,95,2.00186
4,False,2,2,40,93,2.0144
4,False,2,3,40,105,2.01134
4,False,2,4,40,95,2.01607
4,False,2,5,40,88,2.00511
4,False,2,6,40,94,2.00271
4,False,2,7,40,103,2.0124
4,False,2,8,40,82,2.02637
4,False,2,9,40,103,2.02129
4,False,2,10,40,104,2.00999
4,False,2,11,40,98,2.00983
4,False,2,12,40,87,2.01596
4,False,2,13,40,93,2.02281
4,False,2,14,40,92,2.01103
4,False,2,15,50,96,2.00437
4,False,2,16,50,99,2.0151
4,False,2,17,-30,96,2.00895
4,False,2,18,-30,103,2.0199
4,False,2,19,-30,99,2.00923
4,False,2,20,-30,103,2.01989
4,False,2,21,-30,98,2.01932
4,False,2,22,-20,121,2.02455
4,False,2,23,-20,108,2.0141
4,False,2,24,-20,107,2.00246
4,False,2,25,-20,123,2.01261
4,False,2,26,-20,131,2.02266
4,False,2,27,-20,130,2.01523
4,False,2,28,-20,131,2.00431
4,False,2,29,70,137,2.02
4,False,2,30,70,143,2.0209
4,False,2,31,70,130,2.00988
4,False,2,32,70,153,2.02474
4,False,2,33,70,169,2.0158
4,False,2,34,70,172,2.0174
4,False,2,35,70,164,2.02505
4,False,2,36,70,173,2.00927
4,False,2,37,70,175,2.01548
4,False,2,38,70,197,2.02533
4,True,1,1,40,45,1.00427
4,True,1,2,40,43,1.00509
4,True,1,3,40,42,1.01774
4,True,1,4,-10,47,1.02675
4,True,1,5,-10,51,1.00951
4,True,1,6,-10,49,1.01615
4,True,1,7,-10,50,1.0123
4,True,1,8,-10,60,1.02279
4,True,1,9,-10,57,1.00539
4,True,1,10,-10,56,1.0118
4,True,1,11,-10,62,1.01994
4,True,1,12,-10,49,1.02757
4,True,1,13,-10,57,1.01356
4,True,1,14,-10,53,1.00942
4,True,1,15,-90,41,1.01072
4,True,1,16,-90,52,1.01577
4,True,1,17,-90,45,1.01419
4,True,1,18,-90,51,1.02213
4,True,1,19,-90,46,1.02111
4,True,1,20,-90,65,1.01683
4,True,1,21,-90,62,1.0079
4,True,1,22,-90,57,1.01641
4,True,1,23,-90,63,1.02737
4,True,1,24,-90,59,1.01159
4,True,1,25,-90,52,1.03024
4,True,1,26,-90,50,1.01848
4,True,1,27,-170,63,1.01506
4,True,1,28,-180,75,1.01202
4,True,1,29,-180,76,1.02369
4,True,1,30,-180,75,1.03292
4,True,1,31,-180,87,1.02375
4,True,1,32,-180,72,1.02673
4,True,1,33,-180,72,1.02388
4,True,1,34,-180,74,1.0207
4,True,1,35,-180,105,1.03381
4,False,3,1,40,149,3.00607
4,False,3,2,40,129,3.01552
4,False,3,3,-10,135,3.01272
4,False,3,4,-10,135,3.00693
4,False,3,5,-10,137,3.01608
4,False,3,6,-10,154,3.01625
4,False,3,7,-10,173,3.00202
4,False,3,8,-10,170,3.00945
4,False,3,9,-10,168,3.01492
4,False,3,10,-10,169,3.01755
4,False,3,11,-10,173,3.01907
4,False,3,12,-10,164,3.01449
4,False,3,13,-10,150,3.01758
4,False,3,14,-90,155,3.01778
4,False,3,15,-90,139,3.01627
4,False,3,16,-90,169,3.03313
4,False,3,17,-90,131,3.00503
4,False,3,18,-90,162,3.01279
4,False,3,19,-90,163,3.00353
4,False,3,20,-90,173,3.014
4,False,3,21,-90,177,3.00709
4,False,3,22,-90,180,3.02614
4,False,3,23,-90,189,3.02197
4,False,3,24,-90,166,3.01934
4,False,3,25,-90,170,3.01559
4,False,3,26,-170,159,3.00862
